"","speech_act","speaker_role","target_child_age_years","gloss","freq","total_freq","relFreq","relFreq_ppt"
"2328","other","Target_Child",4.06023271731691,"and",1,15,0.0666666666666667,66.6666666666667
"2329","other","Target_Child",4.06570841889117,"and",2,117,0.0170940170940171,17.0940170940171
"2330","other","Target_Child",4.0766598220397,"and",2,55,0.0363636363636364,36.3636363636364
"2331","other","Target_Child",4.07939767282683,"and",5,79,0.0632911392405063,63.2911392405063
"2332","other","Target_Child",4.08333470225873,"and",2,72,0.0277777777777778,27.7777777777778
"2333","other","Target_Child",4.08607255304586,"and",10,202,0.0495049504950495,49.5049504950495
"2334","other","Target_Child",4.08881040383299,"and",2,78,0.0256410256410256,25.6410256410256
"2335","other","Target_Child",4.09154825462012,"and",4,71,0.0563380281690141,56.3380281690141
"2336","other","Target_Child",4.09428610540726,"and",1,58,0.0172413793103448,17.2413793103448
"2337","other","Target_Child",4.09702395619439,"and",1,61,0.0163934426229508,16.3934426229508
"2338","other","Target_Child",4.09976180698152,"and",6,87,0.0689655172413793,68.9655172413793
"2339","other","Target_Child",4.10797535934292,"and",2,49,0.0408163265306122,40.8163265306122
"2340","other","Target_Child",4.11618891170431,"and",1,19,0.0526315789473684,52.6315789473684
"2341","other","Target_Child",4.12440246406571,"and",8,203,0.0394088669950739,39.4088669950739
"2342","other","Target_Child",4.1326160164271,"and",3,96,0.03125,31.25
"2343","other","Target_Child",4.1408295687885,"and",2,38,0.0526315789473684,52.6315789473684
"2344","other","Target_Child",4.14630527036276,"and",2,8,0.25,250
"2345","other","Target_Child",4.15999452429843,"and",4,54,0.0740740740740741,74.0740740740741
"2346","other","Target_Child",4.16273237508556,"and",4,96,0.0416666666666667,41.6666666666667
"2347","other","Target_Child",4.16666666666667,"and",1,41,0.024390243902439,24.390243902439
"2348","other","Target_Child",4.1694045174538,"and",8,277,0.0288808664259928,28.8808664259928
"2349","other","Target_Child",4.17214236824093,"and",13,219,0.0593607305936073,59.3607305936073
"2350","other","Target_Child",4.17488021902806,"and",10,286,0.034965034965035,34.965034965035
"2351","other","Target_Child",4.1776180698152,"and",6,106,0.0566037735849057,56.6037735849057
"2352","other","Target_Child",4.18856947296372,"and",6,103,0.058252427184466,58.252427184466
"2353","other","Target_Child",4.19130732375086,"and",2,88,0.0227272727272727,22.7272727272727
"2354","other","Target_Child",4.19678302532512,"and",1,14,0.0714285714285714,71.4285714285714
"2355","other","Target_Child",4.20225872689938,"and",5,58,0.0862068965517241,86.2068965517241
"2356","other","Target_Child",4.20225872689938,"or",1,58,0.0172413793103448,17.2413793103448
"2357","other","Target_Child",4.20773442847365,"and",1,59,0.0169491525423729,16.9491525423729
"2358","other","Target_Child",4.21321013004791,"and",13,256,0.05078125,50.78125
"2359","other","Target_Child",4.22142368240931,"and",9,205,0.0439024390243902,43.9024390243902
"2360","other","Target_Child",4.22963723477071,"and",6,96,0.0625,62.5
"2361","other","Target_Child",4.23511293634497,"and",9,93,0.0967741935483871,96.7741935483871
"2362","other","Target_Child",4.24332648870637,"or",2,47,0.0425531914893617,42.5531914893617
"2363","other","Target_Child",4.24880219028063,"and",16,120,0.133333333333333,133.333333333333
"2364","other","Target_Child",4.24999863107461,"and",7,278,0.0251798561151079,25.1798561151079
"2365","other","Target_Child",4.25547433264887,"and",9,106,0.0849056603773585,84.9056603773585
"2366","other","Target_Child",4.258212183436,"and",2,50,0.04,40
"2367","other","Target_Child",4.26368788501027,"and",6,152,0.0394736842105263,39.4736842105263
"2368","other","Target_Child",4.2664257357974,"and",3,38,0.0789473684210526,78.9473684210526
"2369","other","Target_Child",4.26916358658453,"and",1,47,0.0212765957446809,21.2765957446809
"2370","other","Target_Child",4.26916358658453,"or",1,47,0.0212765957446809,21.2765957446809
"2371","other","Target_Child",4.2746392881588,"and",3,184,0.016304347826087,16.304347826087
"2372","other","Target_Child",4.28011498973306,"and",4,52,0.0769230769230769,76.9230769230769
"2373","other","Target_Child",4.28285284052019,"and",1,137,0.0072992700729927,7.2992700729927
"2374","other","Target_Child",4.28559069130732,"and",4,153,0.0261437908496732,26.1437908496732
"2375","other","Target_Child",4.29380424366872,"and",3,71,0.0422535211267606,42.2535211267606
"2376","other","Target_Child",4.29654209445585,"and",6,47,0.127659574468085,127.659574468085
"2377","other","Target_Child",4.32118275154004,"and",3,32,0.09375,93.75
"2378","other","Target_Child",4.3266584531143,"and",1,21,0.0476190476190476,47.6190476190476
"2379","other","Target_Child",4.33333333333333,"and",2,55,0.0363636363636364,36.3636363636364
"2380","other","Target_Child",4.33607118412047,"and",8,255,0.0313725490196078,31.3725490196078
"2381","other","Target_Child",4.34154688569473,"and",3,148,0.0202702702702703,20.2702702702703
"2382","other","Target_Child",4.34428473648186,"and",16,148,0.108108108108108,108.108108108108
"2383","other","Target_Child",4.34428473648186,"or",1,148,0.00675675675675676,6.75675675675676
"2384","other","Target_Child",4.34702258726899,"and",10,106,0.0943396226415094,94.3396226415094
"2385","other","Target_Child",4.34976043805613,"and",6,62,0.0967741935483871,96.7741935483871
"2386","other","Target_Child",4.35523613963039,"and",4,119,0.0336134453781513,33.6134453781513
"2387","other","Target_Child",4.36344969199179,"and",1,32,0.03125,31.25
"2388","other","Target_Child",4.36892539356605,"and",3,108,0.0277777777777778,27.7777777777778
"2389","other","Target_Child",4.37166324435318,"and",16,85,0.188235294117647,188.235294117647
"2390","other","Target_Child",4.37440109514031,"and",5,85,0.0588235294117647,58.8235294117647
"2391","other","Target_Child",4.37440109514031,"or",1,85,0.0117647058823529,11.7647058823529
"2392","other","Target_Child",4.37713894592745,"and",1,18,0.0555555555555556,55.5555555555556
"2393","other","Target_Child",4.38261464750171,"and",2,41,0.0487804878048781,48.780487804878
"2394","other","Target_Child",4.38535249828884,"and",2,48,0.0416666666666667,41.6666666666667
"2395","other","Target_Child",4.40177960301164,"and",7,82,0.0853658536585366,85.3658536585366
"2396","other","Target_Child",4.40999315537303,"and",2,34,0.0588235294117647,58.8235294117647
"2397","other","Target_Child",4.41273100616016,"and",4,42,0.0952380952380952,95.2380952380952
"2398","other","Target_Child",4.41666803559206,"and",3,98,0.0306122448979592,30.6122448979592
"2399","other","Target_Child",4.41940588637919,"and",2,21,0.0952380952380952,95.2380952380952
"2400","other","Target_Child",4.42488158795346,"and",1,52,0.0192307692307692,19.2307692307692
"2401","other","Target_Child",4.42761943874059,"and",7,156,0.0448717948717949,44.8717948717949
"2402","other","Target_Child",4.42761943874059,"or",1,156,0.00641025641025641,6.41025641025641
"2403","other","Target_Child",4.43035728952772,"and",2,75,0.0266666666666667,26.6666666666667
"2404","other","Target_Child",4.43583299110199,"and",1,28,0.0357142857142857,35.7142857142857
"2405","other","Target_Child",4.43857084188912,"and",2,95,0.0210526315789474,21.0526315789474
"2406","other","Target_Child",4.44130869267625,"and",4,188,0.0212765957446809,21.2765957446809
"2407","other","Target_Child",4.44130869267625,"or",1,188,0.00531914893617021,5.31914893617021
"2408","other","Target_Child",4.44404654346338,"and",5,172,0.0290697674418605,29.0697674418605
"2409","other","Target_Child",4.44678439425051,"and",2,115,0.0173913043478261,17.3913043478261
"2410","other","Target_Child",4.47690075290897,"and",3,74,0.0405405405405405,40.5405405405405
"2411","other","Target_Child",4.49606570841889,"and",4,98,0.0408163265306122,40.8163265306122
"2412","other","Target_Child",4.49606570841889,"or",2,98,0.0204081632653061,20.4081632653061
"2413","other","Target_Child",4.5,"and",24,770,0.0311688311688312,31.1688311688312
"2414","other","Target_Child",4.5,"or",1,770,0.0012987012987013,1.2987012987013
"2415","other","Target_Child",4.50273785078713,"and",6,223,0.0269058295964126,26.9058295964126
"2416","other","Target_Child",4.50547570157426,"and",5,42,0.119047619047619,119.047619047619
"2417","other","Target_Child",4.5082135523614,"and",3,36,0.0833333333333333,83.3333333333333
"2418","other","Target_Child",4.51095140314853,"and",6,287,0.0209059233449477,20.9059233449477
"2419","other","Target_Child",4.51368925393566,"and",5,89,0.0561797752808989,56.1797752808989
"2420","other","Target_Child",4.53011635865845,"and",4,37,0.108108108108108,108.108108108108
"2421","other","Target_Child",4.56570841889117,"and",1,165,0.00606060606060606,6.06060606060606
"2422","other","Target_Child",4.57118412046543,"and",1,60,0.0166666666666667,16.6666666666667
"2423","other","Target_Child",4.57392197125257,"and",2,19,0.105263157894737,105.263157894737
"2424","other","Target_Child",4.58333196440794,"and",1,17,0.0588235294117647,58.8235294117647
"2425","other","Target_Child",4.58606981519507,"and",8,299,0.0267558528428094,26.7558528428094
"2426","other","Target_Child",4.5888076659822,"and",6,143,0.041958041958042,41.958041958042
"2427","other","Target_Child",4.59975906913073,"and",4,81,0.0493827160493827,49.3827160493827
"2428","other","Target_Child",4.59975906913073,"or",1,81,0.0123456790123457,12.3456790123457
"2429","other","Target_Child",4.60797262149213,"and",1,48,0.0208333333333333,20.8333333333333
"2430","other","Target_Child",4.61071047227926,"and",5,105,0.0476190476190476,47.6190476190476
"2431","other","Target_Child",4.61344832306639,"and",5,99,0.0505050505050505,50.5050505050505
"2432","other","Target_Child",4.61344832306639,"or",1,99,0.0101010101010101,10.1010101010101
"2433","other","Target_Child",4.62166187542779,"and",4,114,0.0350877192982456,35.0877192982456
"2434","other","Target_Child",4.62987542778918,"and",1,74,0.0135135135135135,13.5135135135135
"2435","other","Target_Child",4.64904038329911,"and",6,73,0.0821917808219178,82.1917808219178
"2436","other","Target_Child",4.65451608487337,"and",2,31,0.0645161290322581,64.5161290322581
"2437","other","Target_Child",4.65999178644764,"and",3,83,0.036144578313253,36.144578313253
"2438","other","Target_Child",4.65999178644764,"or",1,83,0.0120481927710843,12.0481927710843
"2439","other","Target_Child",4.66272963723477,"and",8,231,0.0346320346320346,34.6320346320346
"2440","other","Target_Child",4.66666666666667,"and",16,254,0.062992125984252,62.992125984252
"2441","other","Target_Child",4.67488021902806,"and",6,142,0.0422535211267606,42.2535211267606
"2442","other","Target_Child",4.67488021902806,"or",2,142,0.0140845070422535,14.0845070422535
"2443","other","Target_Child",4.6776180698152,"and",2,65,0.0307692307692308,30.7692307692308
"2444","other","Target_Child",4.68309377138946,"and",2,86,0.0232558139534884,23.2558139534884
"2445","other","Target_Child",4.68856947296372,"and",3,76,0.0394736842105263,39.4736842105263
"2446","other","Target_Child",4.69130732375086,"and",4,77,0.051948051948052,51.948051948052
"2447","other","Target_Child",4.69130732375086,"or",1,77,0.012987012987013,12.987012987013
"2448","other","Target_Child",4.69404517453799,"and",1,34,0.0294117647058824,29.4117647058824
"2449","other","Target_Child",4.70225872689938,"and",6,38,0.157894736842105,157.894736842105
"2450","other","Target_Child",4.70499657768652,"and",2,30,0.0666666666666667,66.6666666666667
"2451","other","Target_Child",4.72142368240931,"and",1,19,0.0526315789473684,52.6315789473684
"2452","other","Target_Child",4.7460643394935,"and",6,70,0.0857142857142857,85.7142857142857
"2453","other","Target_Child",4.75000136892539,"and",705,19937,0.0353613883733761,35.3613883733761
"2454","other","Target_Child",4.75000136892539,"or",22,19937,0.00110347594924011,1.10347594924011
"2455","other","Target_Child",4.75547707049966,"and",5,97,0.0515463917525773,51.5463917525773
"2456","other","Target_Child",4.75821492128679,"and",27,249,0.108433734939759,108.433734939759
"2457","other","Target_Child",4.76095277207392,"and",5,183,0.0273224043715847,27.3224043715847
"2458","other","Target_Child",4.76369062286105,"and",1,109,0.00917431192660551,9.1743119266055
"2459","other","Target_Child",4.76916632443532,"and",12,220,0.0545454545454545,54.5454545454545
"2460","other","Target_Child",4.76916632443532,"or",1,220,0.00454545454545455,4.54545454545454
"2461","other","Target_Child",4.77464202600958,"and",9,109,0.0825688073394495,82.5688073394495
"2462","other","Target_Child",4.78011772758385,"and",7,66,0.106060606060606,106.060606060606
"2463","other","Target_Child",4.78285557837098,"and",10,139,0.0719424460431655,71.9424460431655
"2464","other","Target_Child",4.79380698151951,"and",2,38,0.0526315789473684,52.6315789473684
"2465","other","Target_Child",4.80475838466804,"and",19,398,0.0477386934673367,47.7386934673367
"2466","other","Target_Child",4.80475838466804,"or",1,398,0.00251256281407035,2.51256281407035
"2467","other","Target_Child",4.81297193702943,"and",5,83,0.0602409638554217,60.2409638554217
"2468","other","Target_Child",4.81570978781656,"and",4,24,0.166666666666667,166.666666666667
"2469","other","Target_Child",4.82392334017796,"and",5,71,0.0704225352112676,70.4225352112676
"2470","other","Target_Child",4.83213689253936,"and",3,59,0.0508474576271186,50.8474576271187
"2471","other","Target_Child",4.83333333333333,"and",4,194,0.0206185567010309,20.6185567010309
"2472","other","Target_Child",4.83607118412047,"and",2,32,0.0625,62.5
"2473","other","Target_Child",4.8388090349076,"and",23,253,0.0909090909090909,90.9090909090909
"2474","other","Target_Child",4.84428473648186,"and",5,91,0.0549450549450549,54.9450549450549
"2475","other","Target_Child",4.84428473648186,"or",1,91,0.010989010989011,10.989010989011
"2476","other","Target_Child",4.84702258726899,"and",9,104,0.0865384615384615,86.5384615384615
"2477","other","Target_Child",4.84702258726899,"or",1,104,0.00961538461538462,9.61538461538462
"2478","other","Target_Child",4.84976043805613,"and",6,205,0.0292682926829268,29.2682926829268
"2479","other","Target_Child",4.85523613963039,"and",1,62,0.0161290322580645,16.1290322580645
"2480","other","Target_Child",4.86344969199179,"and",3,28,0.107142857142857,107.142857142857
"2481","other","Target_Child",4.88809034907598,"and",4,47,0.0851063829787234,85.1063829787234
"2482","other","Target_Child",4.89082819986311,"and",5,32,0.15625,156.25
"2483","other","Target_Child",4.89356605065024,"and",1,3,0.333333333333333,333.333333333333
"2484","other","Target_Child",4.89630390143737,"and",2,93,0.021505376344086,21.505376344086
"2485","other","Target_Child",4.8990417522245,"and",2,46,0.0434782608695652,43.4782608695652
"2486","other","Target_Child",4.9072553045859,"and",7,194,0.0360824742268041,36.0824742268041
"2487","other","Target_Child",4.91273100616016,"and",2,42,0.0476190476190476,47.6190476190476
"2488","other","Target_Child",4.91666529774127,"and",11,102,0.107843137254902,107.843137254902
"2489","other","Target_Child",4.9194031485284,"and",3,107,0.0280373831775701,28.0373831775701
"2490","other","Target_Child",4.9194031485284,"or",1,107,0.00934579439252336,9.34579439252336
"2491","other","Target_Child",4.92214099931554,"and",4,116,0.0344827586206897,34.4827586206897
"2492","other","Target_Child",4.9276167008898,"and",5,32,0.15625,156.25
"2493","other","Target_Child",4.93035455167693,"and",1,47,0.0212765957446809,21.2765957446809
"2494","other","Target_Child",4.93309240246406,"and",6,128,0.046875,46.875
"2495","other","Target_Child",4.93309240246406,"or",1,128,0.0078125,7.8125
"2496","other","Target_Child",4.9358302532512,"and",2,79,0.0253164556962025,25.3164556962025
"2497","other","Target_Child",4.93856810403833,"and",20,120,0.166666666666667,166.666666666667
"2498","other","Target_Child",4.94404380561259,"and",10,103,0.0970873786407767,97.0873786407767
"2499","other","Target_Child",4.95225735797399,"and",3,30,0.1,100
"2500","other","Target_Child",4.96868446269678,"and",2,22,0.0909090909090909,90.9090909090909
"2501","other","Target_Child",4.97142231348391,"and",7,84,0.0833333333333333,83.3333333333333
"2502","other","Target_Child",4.97142231348391,"or",1,84,0.0119047619047619,11.9047619047619
"2503","other","Target_Child",4.97963586584531,"and",18,270,0.0666666666666667,66.6666666666667
"2504","other","Target_Child",4.97963586584531,"or",1,270,0.0037037037037037,3.7037037037037
"2505","other","Target_Child",4.98511156741958,"and",24,401,0.0598503740648379,59.8503740648379
"2506","other","Target_Child",4.98511156741958,"or",1,401,0.00249376558603491,2.49376558603491
"2507","other","Target_Child",4.99332511978097,"and",3,100,0.03,30
"2508","other","Target_Child",5,"and",83,901,0.0921198668146504,92.1198668146504
"2509","other","Target_Child",5,"or",1,901,0.00110987791342952,1.10987791342952
"2510","other","Target_Child",5.00547570157426,"and",1,52,0.0192307692307692,19.2307692307692
"2511","other","Target_Child",5.0082135523614,"and",1,15,0.0666666666666667,66.6666666666667
"2512","other","Target_Child",5.01916495550992,"and",1,30,0.0333333333333333,33.3333333333333
"2513","other","Target_Child",5.02190280629706,"and",5,74,0.0675675675675676,67.5675675675676
"2514","other","Target_Child",5.02737850787132,"and",1,44,0.0227272727272727,22.7272727272727
"2515","other","Target_Child",5.04380561259411,"and",1,64,0.015625,15.625
"2516","other","Target_Child",5.04654346338125,"and",2,70,0.0285714285714286,28.5714285714286
"2517","other","Target_Child",5.05201916495551,"and",2,39,0.0512820512820513,51.2820512820513
"2518","other","Target_Child",5.08333470225873,"and",1,4,0.25,250
"2519","other","Target_Child",5.08881040383299,"and",1,44,0.0227272727272727,22.7272727272727
"2520","other","Target_Child",5.09702395619439,"and",1,52,0.0192307692307692,19.2307692307692
"2521","other","Target_Child",5.09976180698152,"and",7,121,0.0578512396694215,57.8512396694215
"2522","other","Target_Child",5.10523750855578,"and",1,34,0.0294117647058824,29.4117647058824
"2523","other","Target_Child",5.11345106091718,"and",1,47,0.0212765957446809,21.2765957446809
"2524","other","Target_Child",5.11892676249145,"and",5,116,0.0431034482758621,43.1034482758621
"2525","other","Target_Child",5.11892676249145,"or",3,116,0.0258620689655172,25.8620689655172
"2526","other","Target_Child",5.12714031485284,"and",2,8,0.25,250
"2527","other","Target_Child",5.13535386721424,"and",2,42,0.0476190476190476,47.6190476190476
"2528","other","Target_Child",5.13809171800137,"and",13,179,0.0726256983240224,72.6256983240224
"2529","other","Target_Child",5.16666666666667,"and",11,205,0.0536585365853659,53.6585365853659
"2530","other","Target_Child",5.19404517453799,"and",2,47,0.0425531914893617,42.5531914893617
"2531","other","Target_Child",5.19952087611225,"and",4,158,0.0253164556962025,25.3164556962025
"2532","other","Target_Child",5.20225872689938,"and",2,146,0.0136986301369863,13.6986301369863
"2533","other","Target_Child",5.21868583162218,"and",1,13,0.0769230769230769,76.9230769230769
"2534","other","Target_Child",5.22689938398357,"and",9,101,0.0891089108910891,89.1089108910891
"2535","other","Target_Child",5.24058863791923,"and",1,54,0.0185185185185185,18.5185185185185
"2536","other","Target_Child",5.24999863107461,"and",2,52,0.0384615384615385,38.4615384615385
"2537","other","Target_Child",5.2664257357974,"and",7,79,0.0886075949367089,88.6075949367089
"2538","other","Target_Child",5.2746392881588,"and",19,226,0.084070796460177,84.070796460177
"2539","other","Target_Child",5.2746392881588,"or",1,226,0.00442477876106195,4.42477876106195
"2540","other","Target_Child",5.29380424366872,"and",3,41,0.0731707317073171,73.1707317073171
"2541","other","Target_Child",5.32392060232717,"and",5,105,0.0476190476190476,47.6190476190476
"2542","other","Target_Child",5.33333333333333,"and",2,14,0.142857142857143,142.857142857143
"2543","other","Target_Child",5.36344969199179,"and",3,72,0.0416666666666667,41.6666666666667
"2544","other","Target_Child",5.37440109514031,"and",1,80,0.0125,12.5
"2545","other","Target_Child",5.37440109514031,"or",1,80,0.0125,12.5
"2546","other","Target_Child",5.39630390143737,"and",5,63,0.0793650793650794,79.3650793650794
"2547","other","Target_Child",5.43035728952772,"and",10,143,0.0699300699300699,69.9300699300699
"2548","other","Target_Child",5.43309514031485,"and",4,68,0.0588235294117647,58.8235294117647
"2549","other","Target_Child",5.44678439425051,"and",1,54,0.0185185185185185,18.5185185185185
"2550","other","Target_Child",5.44952224503765,"and",2,29,0.0689655172413793,68.9655172413793
"2551","other","Target_Child",5.46321149897331,"and",4,21,0.19047619047619,190.47619047619
"2552","other","Target_Child",5.49606570841889,"and",3,54,0.0555555555555556,55.5555555555556
"2553","other","Target_Child",5.5,"and",7,54,0.12962962962963,129.62962962963
"2554","other","Target_Child",5.50547570157426,"and",3,69,0.0434782608695652,43.4782608695652
"2555","other","Target_Child",5.53011635865845,"and",5,62,0.0806451612903226,80.6451612903226
"2556","other","Target_Child",5.53559206023272,"and",2,66,0.0303030303030303,30.3030303030303
"2557","other","Target_Child",5.55475701574264,"and",1,78,0.0128205128205128,12.8205128205128
"2558","other","Target_Child",5.56297056810404,"and",1,103,0.00970873786407767,9.70873786407767
"2559","other","Target_Child",5.5766598220397,"and",6,178,0.0337078651685393,33.7078651685393
"2560","other","Target_Child",5.58333196440794,"and",3,12,0.25,250
"2561","other","Target_Child",5.58606981519507,"and",9,225,0.04,40
"2562","other","Target_Child",5.5888076659822,"and",2,59,0.0338983050847458,33.8983050847458
"2563","other","Target_Child",5.5888076659822,"or",1,59,0.0169491525423729,16.9491525423729
"2564","other","Target_Child",5.60797262149213,"and",2,70,0.0285714285714286,28.5714285714286
"2565","other","Target_Child",5.61344832306639,"and",3,56,0.0535714285714286,53.5714285714286
"2566","other","Target_Child",5.61344832306639,"or",1,56,0.0178571428571429,17.8571428571429
"2567","other","Target_Child",5.61892402464066,"and",1,33,0.0303030303030303,30.3030303030303
"2568","other","Target_Child",5.62713757700205,"and",4,64,0.0625,62.5
"2569","other","Target_Child",5.63808898015058,"and",11,73,0.150684931506849,150.684931506849
"2570","other","Target_Child",5.66272963723477,"and",2,32,0.0625,62.5
"2571","other","Target_Child",5.66666666666667,"and",40,299,0.133779264214047,133.779264214047
"2572","other","Target_Child",5.68583162217659,"and",4,41,0.0975609756097561,97.5609756097561
"2573","other","Target_Child",5.69404517453799,"and",8,177,0.0451977401129944,45.1977401129944
"2574","other","Target_Child",5.69678302532512,"and",2,18,0.111111111111111,111.111111111111
"2575","other","Target_Child",5.74880219028063,"and",1,36,0.0277777777777778,27.7777777777778
"2576","other","Target_Child",5.74880219028063,"or",1,36,0.0277777777777778,27.7777777777778
"2577","other","Target_Child",5.75000136892539,"and",10,104,0.0961538461538462,96.1538461538462
"2578","other","Target_Child",5.77464202600958,"and",14,124,0.112903225806452,112.903225806452
"2579","other","Target_Child",5.78285557837098,"and",1,37,0.027027027027027,27.027027027027
"2580","other","Target_Child",5.78833127994524,"and",6,128,0.046875,46.875
"2581","other","Target_Child",5.78833127994524,"or",1,128,0.0078125,7.8125
"2582","other","Target_Child",5.80749623545517,"and",1,39,0.0256410256410256,25.6410256410256
"2583","other","Target_Child",5.82392334017796,"and",2,55,0.0363636363636364,36.3636363636364
"2584","other","Target_Child",5.83333333333333,"and",21,200,0.105,105
"2585","other","Target_Child",5.85249828884326,"and",3,32,0.09375,93.75
"2586","other","Target_Child",5.87713894592745,"and",24,186,0.129032258064516,129.032258064516
"2587","other","Target_Child",5.87713894592745,"or",1,186,0.00537634408602151,5.37634408602151
"2588","other","Target_Child",5.88809034907598,"and",4,60,0.0666666666666667,66.6666666666667
"2589","other","Target_Child",5.89082819986311,"and",3,45,0.0666666666666667,66.6666666666667
"2590","other","Target_Child",5.91666529774127,"and",1,19,0.0526315789473684,52.6315789473684
"2591","other","Target_Child",5.9194031485284,"and",2,27,0.0740740740740741,74.0740740740741
"2592","other","Target_Child",5.95225735797399,"and",7,84,0.0833333333333333,83.3333333333333
"2593","other","Target_Child",5.96047091033539,"and",7,121,0.0578512396694215,57.8512396694215
"2594","other","Target_Child",5.96320876112252,"and",2,85,0.0235294117647059,23.5294117647059
"2595","declarative","Father",1.07118412046543,"and",2,63,0.0317460317460317,31.7460317460317
"2596","declarative","Father",1.16666666666667,"and",4,338,0.0118343195266272,11.8343195266272
"2597","declarative","Father",1.16666666666667,"or",1,338,0.0029585798816568,2.9585798816568
"2598","declarative","Father",1.1694045174538,"and",8,265,0.030188679245283,30.188679245283
"2599","declarative","Father",1.1694045174538,"or",1,265,0.00377358490566038,3.77358490566038
"2600","declarative","Father",1.18583162217659,"and",4,123,0.032520325203252,32.520325203252
"2601","declarative","Father",1.19404517453799,"and",13,1141,0.0113935144609991,11.3935144609991
"2602","declarative","Father",1.19404517453799,"or",1,1141,0.000876424189307625,0.876424189307625
"2603","declarative","Father",1.20499657768652,"and",4,254,0.015748031496063,15.748031496063
"2604","declarative","Father",1.22416153319644,"and",4,599,0.00667779632721202,6.67779632721202
"2605","declarative","Father",1.24880219028063,"and",1,10,0.1,100
"2606","declarative","Father",1.26368925393566,"and",2,426,0.00469483568075117,4.69483568075117
"2607","declarative","Father",1.26368925393566,"or",1,426,0.00234741784037559,2.34741784037559
"2608","declarative","Father",1.3184462696783,"and",1,49,0.0204081632653061,20.4081632653061
"2609","declarative","Father",1.3388090349076,"and",11,580,0.0189655172413793,18.9655172413793
"2610","declarative","Father",1.34154688569473,"and",14,1170,0.011965811965812,11.965811965812
"2611","declarative","Father",1.34154688569473,"or",1,1170,0.000854700854700855,0.854700854700855
"2612","declarative","Father",1.36071184120465,"and",39,2258,0.0172719220549159,17.2719220549159
"2613","declarative","Father",1.36344969199179,"and",24,1635,0.0146788990825688,14.6788990825688
"2614","declarative","Father",1.36344969199179,"or",2,1635,0.00122324159021407,1.22324159021407
"2615","declarative","Father",1.36618754277892,"and",12,907,0.0132304299889746,13.2304299889746
"2616","declarative","Father",1.37987679671458,"and",13,1022,0.012720156555773,12.720156555773
"2617","declarative","Father",1.3990417522245,"and",33,2083,0.0158425348055689,15.8425348055689
"2618","declarative","Father",1.40177960301164,"and",18,1169,0.0153977758768178,15.3977758768178
"2619","declarative","Father",1.40177960301164,"or",3,1169,0.00256629597946963,2.56629597946963
"2620","declarative","Father",1.42214236824093,"and",43,3077,0.0139746506337342,13.9746506337342
"2621","declarative","Father",1.42214236824093,"or",3,3077,0.00097497562560936,0.97497562560936
"2622","declarative","Father",1.42488021902806,"and",3,293,0.0102389078498294,10.2389078498294
"2623","declarative","Father",1.43309377138946,"and",3,483,0.0062111801242236,6.2111801242236
"2624","declarative","Father",1.44130732375086,"and",26,2211,0.0117593848937133,11.7593848937133
"2625","declarative","Father",1.44404517453799,"and",1,57,0.0175438596491228,17.5438596491228
"2626","declarative","Father",1.44678302532512,"and",8,756,0.0105820105820106,10.5820105820106
"2627","declarative","Father",1.45499657768652,"and",1,22,0.0454545454545455,45.4545454545455
"2628","declarative","Father",1.46047227926078,"and",63,3520,0.0178977272727273,17.8977272727273
"2629","declarative","Father",1.46868583162218,"or",1,34,0.0294117647058824,29.4117647058824
"2630","declarative","Father",1.4796372347707,"and",57,3453,0.0165073848827107,16.5073848827107
"2631","declarative","Father",1.4796372347707,"or",3,3453,0.000868809730668983,0.868809730668983
"2632","declarative","Father",1.48237508555784,"and",11,618,0.0177993527508091,17.7993527508091
"2633","declarative","Father",1.49332648870637,"and",24,1700,0.0141176470588235,14.1176470588235
"2634","declarative","Father",1.5,"and",37,1753,0.0211066742726754,21.1066742726754
"2635","declarative","Father",1.5,"or",4,1753,0.00228180262407302,2.28180262407302
"2636","declarative","Father",1.50547570157426,"and",7,263,0.026615969581749,26.615969581749
"2637","declarative","Father",1.50547570157426,"or",2,263,0.00760456273764259,7.60456273764259
"2638","declarative","Father",1.5082135523614,"and",1,74,0.0135135135135135,13.5135135135135
"2639","declarative","Father",1.51095140314853,"and",3,125,0.024,24
"2640","declarative","Father",1.51368925393566,"or",1,47,0.0212765957446809,21.2765957446809
"2641","declarative","Father",1.51916495550992,"and",38,1789,0.0212409167132476,21.2409167132476
"2642","declarative","Father",1.52190280629706,"and",1,8,0.125,125
"2643","declarative","Father",1.52190280629706,"or",1,8,0.125,125
"2644","declarative","Father",1.52464065708419,"and",15,1133,0.0132391879964696,13.2391879964695
"2645","declarative","Father",1.52464065708419,"or",3,1133,0.00264783759929391,2.64783759929391
"2646","declarative","Father",1.53011635865845,"and",1,14,0.0714285714285714,71.4285714285714
"2647","declarative","Father",1.53832991101985,"and",53,2762,0.0191889934829833,19.1889934829833
"2648","declarative","Father",1.53832991101985,"or",4,2762,0.00144822592324403,1.44822592324403
"2649","declarative","Father",1.54106776180698,"and",3,127,0.0236220472440945,23.6220472440945
"2650","declarative","Father",1.54380561259411,"and",7,814,0.0085995085995086,8.5995085995086
"2651","declarative","Father",1.54380561259411,"or",3,814,0.00368550368550369,3.68550368550369
"2652","declarative","Father",1.55201916495551,"and",1,155,0.00645161290322581,6.45161290322581
"2653","declarative","Father",1.55475701574264,"and",8,389,0.0205655526992288,20.5655526992288
